State_ID,State_Name,City_ID,City_Name,latitude,longitude,lat,lng,English_Name
2,اصفهان,106,لاي بيد,"33° 27' 31.154"" N","50° 41' 38.936"" E",33.4586524963379,50.694149017334,
2,اصفهان,107,مباركه,"32° 20' 30.390"" N","51° 30' 2.452"" E",32.3417739868164,51.5006828308106,
2,اصفهان,108,محمدآباد,"32° 19' 10.031"" N","52° 6' 14.080"" E",32.3194541931152,52.1039123535156,
2,اصفهان,109,مشكات,"34° 10' 31.249"" N","51° 16' 5.725"" E",34.1753463745117,51.2682571411133,
2,اصفهان,110,منظريه,"31° 56' 35.848"" N","51° 52' 19.661"" E",31.9432907104492,51.872127532959,
2,اصفهان,111,مهاباد,"33° 31' 39.562"" N","52° 13' 2.374"" E",33.5276565551758,52.2173271179199,
2,اصفهان,112,ميمه,"33° 26' 48.275"" N","51° 10' 13.242"" E",33.4467430114746,51.1703453063965,
2,اصفهان,113,نائين,"32° 51' 37.609"" N","53° 5' 44.210"" E",32.8604469299316,53.0956153869629,
2,اصفهان,114,نجف آباد,"32° 37' 53.530"" N","51° 21' 2.120"" E",32.631534576416,51.3505897521973,
2,اصفهان,115,نصرآباد,"32° 16' 42.071"" N","52° 3' 43.096"" E",32.2783546447754,52.0619697570801,
2,اصفهان,116,نطنز,"33° 30' 16.855"" N","51° 55' 8.663"" E",33.5046806335449,51.9190711975098,
2,اصفهان,117,نوش آباد,"34° 4' 50.977"" N","51° 26' 16.609"" E",34.0808258056641,51.4379463195801,
2,اصفهان,118,نياسر,"33° 58' 20.824"" N","51° 8' 56.076"" E",33.9724502563477,51.1489105224609,
2,اصفهان,119,نيك آباد,"32° 18' 10.022"" N","52° 12' 18.749"" E",32.3027839660645,52.205207824707,
2,اصفهان,120,ورزنه,"32° 25' 13.152"" N","52° 39' 2.200"" E",32.4203186035156,52.6506118774414,
2,اصفهان,121,ورنامخواست,"32° 21' 17.849"" N","51° 22' 48.425"" E",32.3549575805664,51.3801193237305,
2,اصفهان,122,وزوان,"33° 25' 11.615"" N","51° 11' 0.013"" E",33.4198913574219,51.1833381652832,
2,اصفهان,123,ونك,"31° 31' 41.675"" N","51° 19' 35.310"" E",31.5282421112061,51.326473236084,
2,اصفهان,124,هرند,"32° 33' 49.900"" N","52° 26' 14.244"" E",32.5638618469238,52.4372901916504,
3,البرز,125,اشتهارد,"35° 43' 28.520"" N","50° 21' 41.321"" E",35.7245903015137,50.3614768981934,
3,البرز,126,آسارا,"36° 1' 53.220"" N","51° 10' 25.946"" E",36.0314483642578,51.1738739013672,
3,البرز,127,تنكمان,"35° 53' 21.876"" N","50° 36' 53.586"" E",35.8894081115723,50.6148834228516,
3,البرز,128,چهارباغ,"35° 50' 17.358"" N","50° 50' 52.735"" E",35.8381538391113,50.8479804992676,
3,البرز,129,سيف آباد,"35° 54' 41.332"" N","50° 46' 13.937"" E",35.9114799499512,50.7705383300781,
3,البرز,130,شهرجديدهشتگرد,"35° 59' 3.455"" N","50° 44' 28.331"" E",35.9842948913574,50.7412033081055,
3,البرز,131,طالقان,"36° 10' 22.786"" N","50° 46' 6.564"" E",36.1729965209961,50.7684898376465,
